Year,StateAbbr,state,county,Category,Measure,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,LocationID,MeasureId,Short_Question_Text,Geolocation
2021,UT,Utah,Carbon,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,Age-adjusted prevalence,53.5,48.8,58.3,20571,15401,49007,BPMED,High Blood Pressure Medication,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Disability,Vision disability among adults,Crude prevalence,6,5.5,6.6,20571,15401,49007,VISION,Vision Disability,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Status,Frequent physical distress among adults,Age-adjusted prevalence,15.1,13.5,16.8,20571,15401,49007,PHLTH,Frequent Physical Distress,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Prevention,Colorectal cancer screening among adults aged 45–75 years,Crude prevalence,63.1,58,67.8,20571,15401,49007,COLON_SCREEN,Colorectal Cancer Screening,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,Age-adjusted prevalence,13.7,12,15.4,20571,15401,49007,HOUSINSECU,Housing Insecurity,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health-Related Social Needs,Feeling socially isolated among adults,Crude prevalence,33.2,28.6,38.1,20571,15401,49007,ISOLATION,Social Isolation,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Risk Behaviors,Binge drinking among adults,Age-adjusted prevalence,12.1,9.8,14.8,20571,15401,49007,BINGE,Binge Drinking,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health-Related Social Needs,Lack of social and emotional support among adults,Age-adjusted prevalence,23.4,20.1,26.8,20571,15401,49007,EMOTIONSPT,Lack of Social/Emotional Support,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Arthritis among adults,Crude prevalence,31.2,30.2,32.2,20571,15401,49007,ARTHRITIS,Arthritis,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Coronary heart disease among adults,Age-adjusted prevalence,6.2,5.5,6.8,20571,15401,49007,CHD,Coronary Heart Disease,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Obesity among adults,Crude prevalence,34.9,29.1,40.9,20571,15401,49007,OBESITY,Obesity,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Prevention,Mammography use among women aged 50-74 years,Age-adjusted prevalence,72.3,64.5,79.2,20571,15401,49007,MAMMOUSE,Mammography,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Coronary heart disease among adults,Crude prevalence,7.6,6.8,8.4,20571,15401,49007,CHD,Coronary Heart Disease,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Risk Behaviors,No leisure-time physical activity among adults,Age-adjusted prevalence,23.3,19.8,27,20571,15401,49007,LPA,Physical Inactivity,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Disability,Hearing disability among adults,Crude prevalence,9,8,10,20571,15401,49007,HEARING,Hearing Disability,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Prevention,Visited dentist or dental clinic in the past year among adults,Age-adjusted prevalence,59.9,56.3,63.4,20571,15401,49007,DENTAL,Dental Visit,POINT (-110.589301278449 39.6480541147278)
2021,UT,Utah,Carbon,Prevention,Cholesterol screening among adults,Crude prevalence,78.6,75.8,81.3,20571,15401,49007,CHOLSCREEN,Cholesterol Screening,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Prevention,Colorectal cancer screening among adults aged 45–75 years,Age-adjusted prevalence,57.9,52.6,62.8,20571,15401,49007,COLON_SCREEN,Colorectal Cancer Screening,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Risk Behaviors,Short sleep duration among adults,Crude prevalence,34.6,29.3,40.3,20571,15401,49007,SLEEP,Short Sleep Duration,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Diagnosed diabetes among adults,Age-adjusted prevalence,10.9,9.4,12.4,20571,15401,49007,DIABETES,Diabetes,POINT (-110.589301278449 39.6480541147278)
2021,UT,Utah,Carbon,Health Outcomes,High blood pressure among adults,Crude prevalence,33.4,29.9,37.2,20571,15401,49007,BPHIGH,High Blood Pressure,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health-Related Social Needs,Food insecurity in the past 12 months among adults,Crude prevalence,15.2,13.5,16.9,20571,15401,49007,FOODINSECU,Food Insecurity,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,All teeth lost among adults aged >=65 years,Age-adjusted prevalence,19.9,16.6,23.6,20571,15401,49007,TEETHLOST,All Teeth Lost,POINT (-110.589301278449 39.6480541147278)
2021,UT,Utah,Carbon,Prevention,Cholesterol screening among adults,Age-adjusted prevalence,76,72.9,79.1,20571,15401,49007,CHOLSCREEN,Cholesterol Screening,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Disability,Self-care disability among adults,Crude prevalence,4.6,4.2,4.9,20571,15401,49007,SELFCARE,Self-care Disability,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Disability,Mobility disability among adults,Age-adjusted prevalence,13.3,11.8,14.9,20571,15401,49007,MOBILITY,Mobility Disability,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health-Related Social Needs,Feeling socially isolated among adults,Age-adjusted prevalence,34.2,29.4,39,20571,15401,49007,ISOLATION,Social Isolation,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,Crude prevalence,12.6,11.1,14.2,20571,15401,49007,HOUSINSECU,Housing Insecurity,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Prevention,Current lack of health insurance among adults aged 18-64 years,Age-adjusted prevalence,12.3,11,13.6,20571,15401,49007,ACCESS2,Health Insurance,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Prevention,Mammography use among women aged 50-74 years,Crude prevalence,73.2,65.6,79.9,20571,15401,49007,MAMMOUSE,Mammography,POINT (-110.589301278449 39.6480541147278)
2021,UT,Utah,Carbon,Health Outcomes,High blood pressure among adults,Age-adjusted prevalence,29.7,26.3,33.2,20571,15401,49007,BPHIGH,High Blood Pressure,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Status,Fair or poor self-rated health status among adults,Age-adjusted prevalence,20.6,18.5,22.8,20571,15401,49007,GHLTH,General Health,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Risk Behaviors,Short sleep duration among adults,Age-adjusted prevalence,35.6,30.2,41.3,20571,15401,49007,SLEEP,Short Sleep Duration,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Prevention,Visited dentist or dental clinic in the past year among adults,Crude prevalence,60.9,57.4,64.3,20571,15401,49007,DENTAL,Dental Visit,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Current asthma among adults,Age-adjusted prevalence,12.4,11,13.9,20571,15401,49007,CASTHMA,Current Asthma,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Disability,Mobility disability among adults,Crude prevalence,15.3,13.6,17.1,20571,15401,49007,MOBILITY,Mobility Disability,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health-Related Social Needs,Food insecurity in the past 12 months among adults,Age-adjusted prevalence,15.6,13.9,17.4,20571,15401,49007,FOODINSECU,Food Insecurity,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Chronic obstructive pulmonary disease among adults,Crude prevalence,8.2,7.3,9.1,20571,15401,49007,COPD,COPD,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Prevention,Visits to doctor for routine checkup within the past year among adults,Age-adjusted prevalence,69.5,65.3,73.4,20571,15401,49007,CHECKUP,Annual Checkup,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Status,Frequent physical distress among adults,Crude prevalence,15.9,14.3,17.7,20571,15401,49007,PHLTH,Frequent Physical Distress,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Disability,Any disability among adults,Age-adjusted prevalence,32.8,29,36.7,20571,15401,49007,DISABILITY,Any Disability,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Prevention,Current lack of health insurance among adults aged 18-64 years,Crude prevalence,10.2,9.1,11.2,20571,15401,49007,ACCESS2,Health Insurance,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Disability,Cognitive disability among adults,Crude prevalence,17.1,15.4,18.9,20571,15401,49007,COGNITION,Cognitive Disability,POINT (-110.589301278449 39.6480541147278)
2021,UT,Utah,Carbon,Health Outcomes,High cholesterol among adults who have ever been screened,Age-adjusted prevalence,31.7,27.8,35.8,20571,15401,49007,HIGHCHOL,High Cholesterol,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,Crude prevalence,8.6,7.7,9.4,20571,15401,49007,LACKTRPT,Transportation Barriers,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Arthritis among adults,Age-adjusted prevalence,26.9,23.9,30,20571,15401,49007,ARTHRITIS,Arthritis,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Stroke among adults,Crude prevalence,4.1,3.7,4.4,20571,15401,49007,STROKE,Stroke,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Disability,Self-care disability among adults,Age-adjusted prevalence,4.2,3.8,4.5,20571,15401,49007,SELFCARE,Self-care Disability,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Status,Fair or poor self-rated health status among adults,Crude prevalence,21.6,19.4,23.9,20571,15401,49007,GHLTH,General Health,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Diagnosed diabetes among adults,Crude prevalence,12.9,11.2,14.6,20571,15401,49007,DIABETES,Diabetes,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Current asthma among adults,Crude prevalence,12.3,10.9,13.7,20571,15401,49007,CASTHMA,Current Asthma,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Chronic obstructive pulmonary disease among adults,Age-adjusted prevalence,7.1,6.3,7.9,20571,15401,49007,COPD,COPD,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Risk Behaviors,Current cigarette smoking among adults,Age-adjusted prevalence,13.9,12.1,15.7,20571,15401,49007,CSMOKING,Current Cigarette Smoking,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,All teeth lost among adults aged >=65 years,Crude prevalence,18.5,15.3,21.9,20571,15401,49007,TEETHLOST,All Teeth Lost,POINT (-110.589301278449 39.6480541147278)
2021,UT,Utah,Carbon,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,Crude prevalence,74,70.7,77.3,20571,15401,49007,BPMED,High Blood Pressure Medication,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Cancer (non-skin) or melanoma among adults,Crude prevalence,9.2,8.3,10.1,20571,15401,49007,CANCER,Cancer (non-skin) or Melanoma,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Disability,Vision disability among adults,Age-adjusted prevalence,5.7,5.2,6.3,20571,15401,49007,VISION,Vision Disability,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,Age-adjusted prevalence,9,8.1,9.9,20571,15401,49007,LACKTRPT,Transportation Barriers,POINT (-110.589301278449 39.6480541147278)
2021,UT,Utah,Carbon,Health Outcomes,High cholesterol among adults who have ever been screened,Crude prevalence,38,34.2,42.2,20571,15401,49007,HIGHCHOL,High Cholesterol,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Status,Frequent mental distress among adults,Age-adjusted prevalence,19.4,17.6,21.3,20571,15401,49007,MHLTH,Frequent Mental Distress,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health-Related Social Needs,Received food stamps in the past 12 months among adults,Crude prevalence,10.1,8.8,11.5,20571,15401,49007,FOODSTAMP,Food Stamps,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Disability,Independent living disability among adults,Age-adjusted prevalence,9.6,8.7,10.5,20571,15401,49007,INDEPLIVE,Independent Living Disability,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Disability,Independent living disability among adults,Crude prevalence,9.6,8.7,10.6,20571,15401,49007,INDEPLIVE,Independent Living Disability,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Obesity among adults,Age-adjusted prevalence,35,29.2,41.1,20571,15401,49007,OBESITY,Obesity,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health-Related Social Needs,Lack of social and emotional support among adults,Crude prevalence,23,19.8,26.4,20571,15401,49007,EMOTIONSPT,Lack of Social/Emotional Support,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Disability,Cognitive disability among adults,Age-adjusted prevalence,17.9,16.2,19.8,20571,15401,49007,COGNITION,Cognitive Disability,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,Crude prevalence,8.5,7.4,9.6,20571,15401,49007,SHUTUTILITY,Utility Services Threat,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Risk Behaviors,Current cigarette smoking among adults,Crude prevalence,13.3,11.7,15.1,20571,15401,49007,CSMOKING,Current Cigarette Smoking,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Depression among adults,Age-adjusted prevalence,27.7,24.1,31.4,20571,15401,49007,DEPRESSION,Depression,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Risk Behaviors,Binge drinking among adults,Crude prevalence,11.1,8.9,13.6,20571,15401,49007,BINGE,Binge Drinking,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Stroke among adults,Age-adjusted prevalence,3.4,3.1,3.7,20571,15401,49007,STROKE,Stroke,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Prevention,Visits to doctor for routine checkup within the past year among adults,Crude prevalence,72,68.1,75.7,20571,15401,49007,CHECKUP,Annual Checkup,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Daggett,Disability,Hearing disability among adults,Crude prevalence,10.1,8.9,11.2,1014,799,49009,HEARING,Hearing Disability,POINT (-109.50763685378 40.8872477333969)
2022,UT,Utah,Daggett,Disability,Vision disability among adults,Age-adjusted prevalence,4.5,4.1,4.9,1014,799,49009,VISION,Vision Disability,POINT (-109.50763685378 40.8872477333969)
2022,UT,Utah,Daggett,Prevention,Colorectal cancer screening among adults aged 45–75 years,Crude prevalence,66.9,61.4,72,1014,799,49009,COLON_SCREEN,Colorectal Cancer Screening,POINT (-109.50763685378 40.8872477333969)
2022,UT,Utah,Daggett,Health Risk Behaviors,Binge drinking among adults,Age-adjusted prevalence,14.4,11.4,17.6,1014,799,49009,BINGE,Binge Drinking,POINT (-109.50763685378 40.8872477333969)
2022,UT,Utah,Daggett,Health-Related Social Needs,Lack of social and emotional support among adults,Age-adjusted prevalence,23.4,20.1,26.9,1014,799,49009,EMOTIONSPT,Lack of Social/Emotional Support,POINT (-109.50763685378 40.8872477333969)
2022,UT,Utah,Daggett,Health Outcomes,Current asthma among adults,Crude prevalence,11,9.6,12.4,1014,799,49009,CASTHMA,Current Asthma,POINT (-109.50763685378 40.8872477333969)
2022,UT,Utah,Daggett,Health Risk Behaviors,Current cigarette smoking among adults,Age-adjusted prevalence,11.3,9.7,13,1014,799,49009,CSMOKING,Current Cigarette Smoking,POINT (-109.50763685378 40.8872477333969)
2022,UT,Utah,Daggett,Health Outcomes,Coronary heart disease among adults,Age-adjusted prevalence,6,5.3,6.6,1014,799,49009,CHD,Coronary Heart Disease,POINT (-109.50763685378 40.8872477333969)
2022,UT,Utah,Daggett,Prevention,Mammography use among women aged 50-74 years,Age-adjusted prevalence,70.2,60.8,78,1014,799,49009,MAMMOUSE,Mammography,POINT (-109.50763685378 40.8872477333969)
2022,UT,Utah,Daggett,Health Outcomes,Arthritis among adults,Crude prevalence,36.3,36,36.6,1014,799,49009,ARTHRITIS,Arthritis,POINT (-109.50763685378 40.8872477333969)
2022,UT,Utah,Daggett,Health Outcomes,All teeth lost among adults aged >=65 years,Crude prevalence,9,7.1,11,1014,799,49009,TEETHLOST,All Teeth Lost,POINT (-109.50763685378 40.8872477333969)
2022,UT,Utah,Daggett,Disability,Self-care disability among adults,Age-adjusted prevalence,3.3,3,3.6,1014,799,49009,SELFCARE,Self-care Disability,POINT (-109.50763685378 40.8872477333969)
2022,UT,Utah,Daggett,Disability,Any disability among adults,Crude prevalence,32.7,28.4,37.2,1014,799,49009,DISABILITY,Any Disability,POINT (-109.50763685378 40.8872477333969)
2022,UT,Utah,Daggett,Health Status,Frequent physical distress among adults,Crude prevalence,14.8,13.1,16.5,1014,799,49009,PHLTH,Frequent Physical Distress,POINT (-109.50763685378 40.8872477333969)
2021,UT,Utah,Daggett,Health Outcomes,High cholesterol among adults who have ever been screened,Age-adjusted prevalence,28.7,24.4,33.4,1014,799,49009,HIGHCHOL,High Cholesterol,POINT (-109.50763685378 40.8872477333969)
2022,UT,Utah,Daggett,Prevention,Mammography use among women aged 50-74 years,Crude prevalence,71.4,62.2,79,1014,799,49009,MAMMOUSE,Mammography,POINT (-109.50763685378 40.8872477333969)
